id,x,y,z
30761,7.92405,6.73329,7.76367
30897,8.83518,7.6227,7.6353
30949,8.49537,8.27811,8.06998
31047,8.61703,9.29792,7.80134
31102,7.49879,8.64082,7.71146
31217,8.37379,8.61856,6.94922
31384,7.81342,7.88351,7.54587
31442,7.34197,8.6908,7.31718
31596,7.23332,8.024,7.03696
31687,7.21018,8.77972,6.96215
31712,7.95702,7.5423,8.24275
31863,8.2422,7.27549,7.9872
31953,7.76113,7.88895,7.89726
32087,6.58493,8.26682,7.49399
32164,7.76033,8.34652,6.17346
32263,7.02535,8.54035,6.74459
32347,7.23674,8.41504,7.32759
32489,7.15891,7.8458,7.39017
32553,8.16262,8.29559,6.91771
32627,6.72312,9.13266,7.73879
32782,6.96846,8.0368,7.80045
32864,7.5859,7.22032,8.87749
32988,7.85967,7.53131,8.29884
33015,8.96327,7.72611,8.40437
33130,8.5779,7.34373,9.24306
33282,7.83323,7.78093,8.28701
33333,8.2916,8.39299,8.57592
33403,8.32157,8.9138,7.94189
33512,7.14972,8.75501,7.74566
33602,6.46958,8.52668,8.28612
33702,7.11324,7.36481,8.64305
33844,6.74719,7.69677,8.49031
33958,6.9891,7.41119,6.71033
34005,6.76213,7.92451,7.36083
34137,7.1368,8.41945,7.76691
34227,7.67215,8.08026,8.76246
34365,7.44889,7.12111,8.11414
34410,7.80051,6.88554,7.63751
34562,8.58969,7.39983,7.43651
34669,7.87326,8.70842,7.47611
34767,8.31547,7.74266,6.4976
34834,7.84976,8.06718,6.84634
34987,8.48022,8.54545,6.86115
35010,7.28938,8.53547,7.57038
35113,7.68007,8.29895,8.11384
35287,7.96625,7.46873,8.26249
35352,7.36231,4.92837,7.42758
35446,7.5224,4.06862,7.47381
35573,7.18771,7.24925,7.0544
35685,6.94711,8.39264,8.12301
35788,6.77032,7.16922,8.12811
35835,7.56211,7.47274,7.52819
35963,7.16195,8.4181,7.69434
36076,7.37977,8.15712,7.22288
36167,7.06619,7.62429,6.81287
36253,8.094,7.2453,7.66407
36385,7.26482,8.08696,7.74915
36419,7.04229,7.75258,8.07257
36599,8.30028,8.02526,8.18218
36696,7.20718,8.05162,8.36511
36785,8.31702,7.51786,9.26009
36804,8.9183,7.44774,8.22675
36959,7.46015,6.52797,8.84712
37048,7.83634,7.29687,7.79353
37156,6.8684,7.36402,7.47638
37258,6.49736,6.52948,7.64753
37334,6.49143,7.40321,8.78018
37462,7.53475,7.03135,9.27592
37554,7.50519,7.30895,7.44776
37677,7.22314,7.36359,8.0814
37799,8.59646,8.06617,8.11112
37896,8.11776,8.07195,7.73901
37915,7.0514,7.98383,6.8184
38003,7.38069,7.30841,7.91693
38133,7.81369,6.92182,9.41143
38249,8.2047,7.57788,8.41038
38382,9.09496,8.80216,7.85811
38489,8.24734,8.37311,8.09326
38596,7.07895,9.13869,8.21739
38644,7.54763,9.07135,9.94027
38760,8.67742,9.09481,7.58289
38852,8.08176,7.67274,7.59361
38978,8.23192,7.60653,7.58854
39041,8.38209,7.31198,7.45398
39139,8.54548,7.27952,8.00303
39205,8.68321,7.74466,7.58058
39341,6.97991,7.46593,8.055
39495,8.14035,7.26192,7.39259
39588,6.94874,8.06622,6.43397
39639,7.53906,7.92297,7.24316
39758,7.84301,8.73784,8.62371
39900,7.68628,7.74989,7.32612
39924,7.97845,8.06981,9.12302
40010,7.51855,8.02537,7.38291
40103,8.32786,8.53062,7.14467
40240,6.9879,8.23174,7.7698
40326,5.6272,8.08217,7.50741
40495,7.16024,8.36291,6.73185
40581,7.86015,8.23091,7.17496
40659,8.10278,7.98032,7.32454
40736,8.46355,7.66755,6.79465
40828,8.90217,7.08506,7.87031
40985,7.73755,8.03386,7.2084
41097,7.46339,7.88923,7.47782
41105,8.36159,8.08941,7.79356
41223,7.73178,8.4737,8.6623
41304,8.17015,7.53565,8.40479
41499,7.41344,7.89869,7.87282
41570,8.78609,7.80974,7.82774
41670,8.52217,7.87584,8.61663
41723,7.8412,7.79058,8.79379
41845,7.56752,8.90392,7.96495
41961,7.19299,8.39602,7.50358
42032,7.04676,8.91789,8.28092
42107,7.31567,7.8163,8.32751
42211,8.06583,7.29623,9.09203
42311,7.64649,8.07467,9.38229
42482,6.96714,8.50695,9.13638
42546,6.32707,7.68361,8.09468
42685,6.5923,7.48592,8.29631
42763,7.07331,7.12525,7.17583
42895,7.16726,8.23252,7.60961
42979,7.86514,7.54578,7.53993
43001,7.32851,7.19934,8.35109
43177,7.50354,7.32636,8.29635
43287,7.00477,7.1077,8.2964
43344,7.97895,8.36373,6.9541
43422,7.27213,6.76794,6.66261
43513,6.41761,7.36387,6.41576
43604,7.05453,6.33875,7.8449
43705,7.9754,6.63588,7.45621
43856,7.70101,8.21972,7.3864
43920,6.67411,8.65325,7.25915
44078,8.2943,8.14011,7.7879
44113,7.96341,8.07529,8.93584
44294,8.56628,7.48121,7.24827
44374,7.44448,6.99736,6.90893
44470,6.99573,7.28025,6.45076
44583,6.60397,7.83267,7.60939
44695,6.28649,8.74167,7.50895
44759,7.52312,7.52076,7.69839
44801,8.04283,7.58153,8.87803
44995,8.76452,8.28428,8.312
45094,7.46595,8.86659,7.20957
45158,7.94213,8.07067,7.0136
45262,7.29954,7.73392,7.47248
45363,8.39838,8.19593,8.51203
45463,7.92727,7.54786,8.06479
45528,8.04231,7.5676,8.02528
45689,6.88968,7.39295,8.72327
45720,9.203,7.0725,8.30499
45875,8.15361,7.82344,8.45523
45919,8.65533,8.22042,7.48878
46080,7.5442,7.82647,8.22178
46197,8.45379,8.50709,6.76551
46202,9.0844,8.78642,7.64433
46356,8.34034,8.28345,8.32133
46417,8.26382,8.75624,7.61797
46599,7.74638,9.29528,7.91379
46605,7.41914,8.2731,7.94012
46791,7.72533,7.23819,7.41673
46869,8.67771,6.73191,7.83795
46923,8.5678,7.06997,6.76599
47083,8.19751,7.74214,8.38641
47183,7.80323,7.46112,7.85344
47238,8.37004,7.28825,6.80887
47338,8.43105,7.30031,6.90839
47432,8.06107,7.68759,7.89666
47580,9.56315,7.51734,8.05682
47693,8.84656,7.6431,7.71122
47738,7.44531,9.20608,7.92646
47858,7.58752,9.1187,7.3169
47919,8.14107,8.14787,7.86254
48092,7.111,8.76615,8.24976
48122,8.48397,7.86027,8.02523
48214,8.15713,8.07466,8.18254
48318,7.61785,7.73187,7.50636
48402,7.15363,8.09995,7.38537
48571,8.29264,8.52928,7.30546
48686,6.86404,8.5558,6.82368
48759,7.40024,8.1877,7.69239
48818,7.83357,7.52996,8.86233
48940,7.91828,7.78072,8.60959
49071,8.31575,7.23641,6.6184
49128,8.48174,8.17622,8.6881
49285,8.77399,8.20349,8.19104
49395,8.92308,7.81195,8.753
49428,8.22885,7.73464,8.20823
49554,7.77266,8.1005,8.11595
49691,7.62771,9.00539,8.51191
49759,7.09236,9.28318,7.77127
49877,9.64042,8.58608,8.76066
49965,8.62752,7.55896,8.75598
50009,7.77605,6.64953,7.25476
50182,6.6234,7.70992,7.74156
50220,7.18018,8.3225,7.30999
50305,7.19853,7.9684,6.99181
50487,7.68919,7.8506,6.69108
50507,7.66306,7.66406,7.2085
50601,6.50871,7.61276,8.34914
50711,7.64608,7.8393,8.16944
50886,8.17291,7.62583,8.7688
50932,8.15246,7.88231,8.27178
51087,7.17213,7.92201,8.04746
51198,7.00986,7.23427,7.24842
51236,8.36742,7.77024,6.50076
51393,8.27204,7.80491,6.16329
51469,7.76008,8.27177,7.66713
51599,7.8581,9.1192,8.15172
51657,7.23293,7.50177,7.45232
51778,6.36505,7.15202,7.42079
51816,8.04364,7.78802,8.14671
51901,8.46374,9.11812,8.02651
52046,8.15742,9.0628,7.18302
52108,7.03215,9.19505,7.93642
52212,7.34137,7.16172,7.72843
52393,6.9668,8.72222,7.86072
52473,6.93844,8.31622,8.45483
52560,7.42396,7.87703,6.65981
52624,8.53987,8.52855,7.36981
52757,7.03901,8.45879,8.39487
52898,8.05537,7.78459,8.49831
52947,7.36478,8.75166,7.9226
53085,7.65288,8.76814,8.27972
53182,8.12007,9.07231,7.30409
53284,7.9225,7.77518,7.39115
53377,7.4476,8.40361,7.64244
53469,7.72312,7.76736,8.76581
53523,7.35855,6.70637,8.44447
53687,7.25419,7.30535,7.22162
53731,8.16105,7.52563,7.32015
53846,8.87037,7.7293,7.99622
53925,8.34358,7.60601,7.45716
54015,7.69379,7.89076,6.32716
54119,9.2564,8.68061,4.53584
54248,7.96993,8.65681,7.33107
54389,8.04252,9.54911,7.78765
54493,8.02283,7.69741,8.23188
54571,8.20696,7.35958,8.10464
54642,7.81988,6.94528,6.8695
54705,6.32383,9.04542,7.99196
54806,6.75332,7.55981,6.98005
54995,6.89721,7.66241,7.43345
55070,6.64096,7.56071,8.11409
55106,8.33661,8.88689,8.63789
55266,8.67008,7.83403,8.23037
55324,8.12607,7.65647,7.81621
55401,7.49593,7.71716,7.41822
55556,7.02185,8.14526,7.04006
55655,7.40649,7.82042,7.39584
55719,7.36228,7.72635,7.43706
55836,7.58804,8.03075,7.82183
55959,7.7449,6.16378,8.71412
56071,6.72629,6.52678,7.47336
56162,8.23739,7.54654,6.964
56207,8.51534,7.91147,7.20752
56314,7.8924,7.911,6.73834
56455,8.64376,7.63685,8.04358
56531,8.21866,7.51178,7.86928
56621,8.23386,7.53527,7.25285
56759,7.81197,7.94797,8.17818
56814,7.59385,8.25847,9.17908
56958,8.04929,8.87474,8.04088
57078,7.96059,8.59552,8.91964
57195,7.89848,7.82633,8.5637
57300,8.0959,7.17077,8.91296
57368,7.1618,7.22412,8.30504
57453,7.62608,7.44825,8.12408
57552,8.36584,8.29186,8.14422
57616,7.67615,7.90171,7.26986
57740,7.63286,7.01854,7.93858
57889,7.6792,7.79092,8.65657
57964,7.01171,7.5492,6.46006
58037,6.89743,7.35599,7.94752
58143,7.36115,7.53157,8.11987
58205,8.28595,7.30158,8.45021
58370,7.89132,6.97299,7.40724
58458,8.88962,7.84563,7.75701
58550,8.61682,7.95312,6.94472
58669,8.56211,6.74146,7.33753
58748,7.36681,7.51675,6.9834
58812,8.82005,7.95636,6.70386
58960,8.03388,8.38523,6.33306
59077,7.4662,8.08646,7.89051
59179,7.13473,7.41147,8.98135
59225,6.92961,7.27678,9.04634
59360,6.86516,6.98413,8.49712
59409,6.24873,7.69549,7.81811
59544,7.21843,8.67942,7.27478
59696,8.57997,8.0502,7.80021
59791,7.98721,7.79244,7.71003
59870,8.39658,8.33275,7.87184
59978,7.63937,8.02911,8.0079
60046,7.21577,7.89322,8.08572
60121,7.81467,7.14397,8.62858
60275,7.90993,7.83644,7.58268
60301,8.00399,6.08148,7.74927
60437,7.09528,7.10377,7.9673
60512,8.17169,8.27436,7.89044
60651,7.08214,9.01159,8.13142
60706,8.76484,8.75259,7.79232
60866,8.40233,7.99291,7.54635
60998,7.98232,7.95519,7.39959
61068,7.42583,8.16553,7.79497
61158,8.34805,7.70953,6.97271
61284,8.6266,8.55786,7.63177
61322,7.13592,7.99804,8.13055
61419,8.39893,7.36191,7.19526
61522,8.52369,6.95091,7.43894
61609,8.10007,6.76654,7.87324
61755,7.57923,7.35565,7.97575
61808,7.33629,7.27493,8.37779
61970,8.23447,6.77626,7.64393
62045,7.52326,7.429,7.96116
62148,7.95601,7.35369,7.68513
62213,7.12776,7.67786,7.92047
62324,6.93318,8.35122,7.70646
62406,7.61366,7.79839,8.05662
62560,8.07461,8.02118,7.98247
62660,8.31824,7.34429,7.92917
62775,8.48905,7.13954,7.51539
62828,7.44381,8.86881,7.62078
62953,8.33726,7.00175,8.24184
63014,8.02303,8.2275,9.15298
63154,8.31638,7.39123,9.99362
63205,8.23607,7.23645,9.65922
63331,8.04302,7.32305,7.82712
63414,8.42992,8.66386,7.84678
63567,7.97882,8.55839,7.82481
