id,x,y,z
9855,2.19356,3.41437,4.6767
9974,2.09471,1.88043,2.81006
10099,3.42415,3.23365,3.00111
10192,1.93018,3.56961,2.22341
10215,1.30704,2.30585,2.42656
10303,2.96394,2.15615,3.03078
10431,2.91929,2.58968,1.82307
10574,3.2952,3.09077,1.79616
10602,2.06144,2.09403,0.620414
10715,1.26037,2.60108,2.28408
10853,2.42441,2.88743,1.9354
11000,1.76629,0.939911,1.80083
11047,1.56544,0.0700893,2.35681
11132,1.58484,1.72194,1.90872
11232,1.5443,1.76684,1.42049
11315,1.77794,-0.0873137,1.83281
11415,2.06821,-0.759527,1.5091
11590,1.07493,0.207282,0.736741
11659,0.815602,0.185099,1.10123
11714,-0.159456,-0.896192,1.4669
11830,0.0110993,-0.393187,0.943059
11974,2.07144,-2.13374,1.3856
12069,3.46191,-3.8878,1.37346
12140,4.32867,-2.42261,2.871
12228,4.06264,-3.29255,2.90029
12352,4.48582,-4.45455,3.56732
12408,2.82222,-3.33894,3.55252
12590,2.27147,-2.71405,4.59102
12698,1.21254,-3.15035,3.74672
12793,0.677281,-2.25751,4.08434
12823,1.91097,-1.53274,2.84463
12950,1.70994,-2.20679,4.78589
13086,2.40118,-1.94514,4.45106
13163,2.81131,-2.78126,4.65748
13221,4.32228,-3.71434,3.89386
13366,3.90071,-4.84415,4.09769
13461,3.46629,-4.3468,3.19881
13593,4.63919,-3.22829,2.44416
13671,4.50813,-4.91691,3.66331
13792,3.49631,-4.43786,3.35291
13823,3.54394,-3.56362,3.61206
13952,3.91977,-4.33923,3.70684
14037,3.46748,-3.38898,3.68618
14190,3.32502,-2.294,4.96935
14223,1.22547,-3.6981,3.34828
14325,0.577029,-3.17866,3.86291
14456,0.566495,-2.88226,3.73753
14542,-0.019857,-3.73507,2.34827
14627,-0.0179818,-4.2203,2.77643
14785,0.991034,-3.77195,1.51966
14891,-0.407611,-3.6796,0.932353
14951,-2.27158,-3.0216,2.02975
15075,-2.20198,-2.93141,3.49574
15154,-2.49378,-1.33497,1.96785
15286,-2.78275,-0.870897,3.64028
15349,-2.98175,-0.60885,2.00355
15451,-2.16809,-1.23712,1.44233
15563,-1.94996,-0.100279,2.38401
15623,-1.10765,0.623464,2.4485
15787,-1.40279,1.10521,2.25419
15811,-2.28617,1.0303,-0.203521
15915,-1.53612,1.29084,0.303056
16021,-1.4371,0.959592,-1.63724
16103,-3.23349,0.390352,-3.27496
16280,-3.6994,1.02411,-2.75263
16351,-2.84495,0.78517,-0.946085
16487,-2.53173,2.59492,1.33877
16529,-2.60304,2.67347,3.24384
16622,-2.85346,3.02246,3.0179
16789,-0.838177,3.0645,2.90233
16868,0.295677,3.9582,1.42194
16964,-0.429019,4.20608,0.657954
