id,x,y,z
155540,6.9161,7.78681,7.96015
155653,8.05865,7.66429,8.09528
155889,7.68726,7.63497,8.01584
156186,7.44153,7.96815,7.9296
156302,8.05742,8.38939,7.85718
156594,7.91319,7.41759,8.14712
156773,7.77652,7.82544,7.91416
156968,7.60756,7.32168,7.90859
157166,8.37778,7.35198,7.57933
157229,7.48835,7.86665,7.52503
157504,7.79966,8.20366,7.631
157739,7.28817,8.10637,7.52804
157910,7.88233,7.17563,7.2973
158109,8.06131,7.15269,7.75465
158329,7.30899,7.16666,7.88503
158503,7.62231,7.36847,8.00824
158609,7.66277,7.64574,7.79064
158857,7.60642,7.83281,7.51356
159158,8.33455,7.40915,8.08734
159296,7.79313,8.14175,8.1824
159580,7.54258,7.83106,7.89794
159692,8.08077,7.82444,7.97534
159917,7.4277,7.85568,8.28681
160107,8.1069,8.19122,8.3041
160371,7.48312,8.23146,7.74919
160487,7.6804,7.64088,7.9524
160752,7.98624,7.5329,7.57628
160993,7.88259,7.54284,8.27585
161036,7.25722,7.70616,7.43658
161281,7.67954,8.03002,7.94646
161413,7.4574,7.7307,7.41944
161784,7.32999,7.47634,7.66677
161936,7.45398,7.4387,8.37153
162116,7.58701,6.94969,8.41415
162379,7.39258,8.11033,7.48041
162579,7.82696,7.47097,7.12309
162717,7.4814,8.00425,7.27463
162995,7.78716,7.79189,6.85768
163079,7.10877,8.01958,7.73336
163341,7.75653,7.25959,8.12888
163526,7.38813,7.65406,8.40241
163623,7.56574,7.60614,7.30211
163923,7.88166,7.8755,7.98059
164166,7.85385,8.41333,8.17017
164289,7.55895,7.62047,7.74812
164430,7.42114,7.33115,7.44199
164680,7.18033,7.88032,6.99585
164883,7.64402,7.90038,8.2997
165090,7.54809,6.97525,7.77502
165347,8.10201,7.61386,7.59526
165528,7.41286,7.3542,7.63287
165647,7.07097,7.12042,7.74136
165818,7.74027,7.32407,7.79674
166163,7.73722,7.66267,6.83925
166247,7.54935,8.17606,7.76858
166430,7.49804,7.8886,8.01842
166720,7.67106,8.19174,6.78959
166945,7.07043,7.62337,7.74097
167116,7.66268,7.41614,7.74136
167217,8.23979,7.48571,7.55846
167436,7.93513,7.59684,7.55185
167690,7.4927,7.80011,7.62139
167887,8.02591,7.52868,8.15976
168147,7.60906,8.06618,8.19804
168335,7.30853,8.42574,7.9345
168561,8.17644,7.99333,8.16447
168689,7.82426,8.11683,8.21467
168887,8.00917,8.38749,7.51817
169159,7.91904,8.26692,8.20552
169231,7.98155,8.06668,7.85333
169446,7.63557,6.84752,7.39747
169756,7.40724,7.33657,7.64638
169866,7.14615,7.60499,7.98268
170087,7.28383,7.65644,7.5979
170383,7.32804,7.65459,7.64638
170474,7.21162,8.13487,7.34554
170766,7.82252,8.32286,7.77976
170972,7.33112,7.72424,7.71839
171141,7.96774,8.01442,7.70402
171263,7.08076,7.6755,7.02646
171489,7.68138,7.83607,8.05274
171610,7.71208,8.24729,8.04657
171921,8.20606,7.62773,7.53791
172055,7.76942,7.7099,7.15739
172348,7.7895,8.32851,8.12764
172453,7.77986,7.58157,8.22519
172720,8.00496,7.74792,7.35458
172873,7.99937,7.75275,7.86826
173009,8.2958,7.64592,7.10742
173357,7.86235,7.88614,7.69044
173551,8.39937,8.26132,7.74666
173753,7.43523,8.48827,7.73352
173848,7.63021,7.95425,7.50891
174182,7.52972,7.93331,7.68305
174309,7.3464,7.92405,7.88337
174409,7.92331,7.20774,7.94325
174784,7.79686,7.95842,8.15784
174918,8.09004,8.2381,7.34583
175086,7.7389,8.26874,7.76736
175312,7.6697,7.47925,8.07702
175445,7.45135,7.40325,7.68643
175655,7.15962,8.20124,8.10368
175951,7.58699,8.83337,7.5664
176146,7.94915,7.88731,7.69508
176376,7.44363,8.31975,7.67238
176491,7.16758,7.90143,7.92617
176657,7.45876,7.37632,7.08256
176895,7.68312,7.68692,7.38982
177012,7.69629,7.86144,8.10383
177279,7.67056,7.39999,7.73824
177407,7.49162,8.40206,8.2125
177687,7.53714,7.99433,7.18084
177998,8.0404,7.48472,7.70794
178067,7.77087,8.28797,7.8534
178337,6.89039,7.85822,7.73696
178485,7.23461,7.48664,7.69177
178737,7.49973,7.69551,8.04237
178912,8.01493,7.91118,7.7482
179117,7.09434,7.46033,8.39489
179298,7.57249,7.64682,7.97771
179515,7.67646,8.05958,8.33941
179727,7.2999,7.54277,8.14073
179929,7.65458,7.66377,7.94532
180089,7.13801,7.49659,7.75907
180389,7.33529,7.39317,7.63451
180460,7.72411,7.24461,7.95098
180719,8.39139,7.539,7.73677
180808,7.86008,8.00543,7.28766
181050,7.6777,7.21446,7.61302
181210,7.33041,8.21865,7.34351
181450,7.43543,7.56424,7.79998
181789,7.47514,8.50529,7.67693
181941,7.63866,7.8198,7.58035
182119,7.86191,7.50811,7.49958
182314,8.07208,7.11318,8.19703
182573,7.39126,7.03554,8.53569
182794,7.84842,7.99059,8.07653
182889,8.03819,8.26999,7.50607
183192,7.81004,7.38237,7.78297
183216,7.66028,7.49415,7.76068
183583,7.52725,7.48817,7.39725
183661,8.38911,7.54838,7.57979
183855,7.95228,7.76788,7.46781
184152,7.73948,8.22826,8.22908
184391,7.55155,8.51581,8.24665
184467,7.79327,7.77888,7.99496
184798,7.86621,7.55425,7.66524
184918,8.34235,8.29201,7.94586
185197,8.00923,8.3935,7.2683
185388,8.22271,8.30889,8.02965
185564,7.05106,8.1176,8.09222
185723,8.26158,8.05865,8.04963
185935,7.56274,7.81112,7.58199
186180,7.60517,7.53072,7.81121
186328,7.24091,7.78185,7.36265
186544,7.71904,7.43309,7.19609
186765,7.88245,7.10884,7.57879
187000,7.92297,7.47413,7.74384
187022,7.64085,7.34606,7.93828
187334,7.57515,7.44655,7.86976
187579,7.97677,7.73798,7.36598
187741,8.5547,7.86141,7.42997
187957,7.70959,7.86706,7.32527
188096,7.66372,7.48664,7.88115
188218,8.30294,7.51683,7.61407
188425,7.89662,7.59444,7.42311
188662,7.84727,7.83559,8.07776
188896,7.07536,7.60476,8.14392
189176,7.46462,7.95022,7.28693
189310,7.36537,8.0278,7.59733
189492,7.14602,7.35613,7.98137
189800,7.95173,7.71667,7.87662
189913,8.58653,8.07273,7.40411
190095,7.96883,7.37956,7.41803
190394,7.16323,7.33703,7.51315
190560,7.35029,8.43691,7.45429
190766,7.13849,7.95439,7.83744
190872,7.53039,7.97057,7.19578
191026,8.40827,7.8552,7.54444
191309,8.30097,7.42898,7.27554
191592,8.28702,7.44689,7.71236
191673,8.13242,7.57869,8.14096
191898,7.31019,7.51648,8.46507
192156,8.02333,7.65956,7.69142
192301,7.09436,7.23165,8.00976
192595,8.14625,7.93304,7.24522
192770,8.05659,7.73463,7.85988
192836,8.27408,7.34578,7.92557
193186,7.36184,7.60716,8.08695
193241,7.57367,7.70425,8.21729
193486,7.65353,7.3768,7.40604
193729,7.66712,7.25011,7.764
193900,7.68145,8.2324,7.68851
194151,7.41953,7.68904,7.50599
194315,7.91615,7.41145,8.28634
194533,8.33098,7.22412,7.88375
194608,7.92447,8.12276,8.8711
194939,8.27279,7.14397,8.13344
195115,7.62149,6.97352,7.90423
195331,7.48032,7.92029,8.32886
195597,7.39448,7.4149,7.49764
195788,7.22593,8.14051,7.06168
195895,7.67701,7.70056,7.51631
196099,7.81472,7.42714,8.58397
196397,7.96246,8.12372,7.31297
196517,7.39098,8.17142,8.16892
196678,7.91423,7.27078,7.15109
196920,7.37736,6.9885,8.13225
197035,7.62905,7.26664,7.36194
197329,8.00147,7.94336,7.4029
197538,7.82096,7.49582,7.71346
197768,8.01487,7.87745,8.09432
197909,7.89281,7.47511,7.54727
198190,7.39152,7.25899,7.83447
198220,7.62146,7.70273,8.20276
198429,8.52065,7.9154,8.45706
198748,9.09622,7.7944,8.14764
198906,7.99085,7.7271,8.0913
199105,8.10992,8.01848,7.25366
199313,7.5824,7.58542,7.8142
199428,7.63562,7.28816,7.8083
199788,7.69511,7.36411,7.88633
199997,6.88803,7.44777,9.36516
