id,x,y,z
69221,-1.18588,4.5522,2.9367
69410,-1.82444,4.57449,3.51711
69636,-1.80791,4.45078,3.58563
69958,-1.89899,4.67949,3.27487
70025,-1.18366,4.32867,3.57914
70243,-1.3455,4.48672,2.83352
70585,-1.9078,3.88527,3.32058
70700,-0.950002,4.28614,3.27116
70906,-1.26156,4.90281,3.47649
71121,-1.55504,4.86178,3.18389
71272,-1.25772,4.76815,3.06275
71586,-1.77045,4.98875,2.70404
71678,-1.45487,4.43953,3.45674
71978,-1.56548,4.54284,3.29542
72031,-1.17403,4.7013,3.03255
72242,-2.02868,4.57072,3.41331
72528,-1.35889,4.40446,3.46227
72673,-1.63096,3.72783,3.02037
72970,-2.21011,3.76282,3.18751
73115,-1.47149,4.59599,3.25178
73253,-2.16359,4.7646,3.07766
73569,-1.4603,4.37512,3.54643
73705,-1.31256,4.05221,3.45519
73990,-1.92668,4.44814,4.02505
74192,-2.02979,4.57097,3.59714
74238,-1.90155,4.63031,2.9271
74406,-1.36288,3.85908,3.51315
74701,-1.84653,3.83575,3.27508
74996,-1.87658,4.74745,3.34326
75179,-1.57251,4.2359,3.16066
75325,-1.52705,4.35422,3.54871
75518,-1.49246,4.35425,2.96768
75714,-1.45899,3.99943,2.98887
75919,-1.48188,4.27992,3.33565
76005,-1.76555,3.71706,3.30476
76350,-1.44366,4.88878,3.01457
76473,-1.2509,4.37787,3.62951
76687,-1.7686,4.16193,3.79815
76951,-1.05889,4.57795,3.6302
77004,-0.905585,3.8615,3.54231
77366,-0.708853,4.81336,4.0287
77478,-1.21657,4.93396,3.94508
77665,-1.36213,4.6072,3.21397
77851,-1.37428,4.54985,3.45659
78041,-1.03786,3.98681,3.62066
78328,-1.5029,4.51518,3.28436
78438,-1.25395,4.61241,3.80413
78794,-1.69342,4.71681,3.20239
78825,-1.06382,3.96951,3.14024
79194,-1.33257,4.50517,3.64656
79278,-1.23205,4.40556,3.25183
79533,-1.11587,4.53213,3.31806
79608,-1.71182,4.74791,3.39815
79887,-1.80492,4.35929,4.02478
80187,-1.31638,4.32171,3.51149
80244,-1.16033,3.79583,3.94542
80418,-1.17683,4.72715,4.3057
80753,-0.76034,4.75315,4.06641
80996,-1.45341,4.94383,3.34093
81145,-1.70643,4.70437,3.67051
81267,-0.999434,4.98594,4.04008
81446,-1.57608,4.82431,3.37874
81742,-1.34284,4.55359,3.15824
81847,-1.31273,4.51218,3.14194
82113,-1.30031,4.6008,3.80024
82296,-1.75673,4.179,3.6525
82463,-1.9601,4.8347,3.41947
82630,-1.76348,4.21584,3.1842
82904,-1.63328,3.91538,3.27953
83165,-1.45764,4.365,2.92471
83383,-1.35523,4.18578,3.37582
83594,-1.06091,4.46951,3.42107
83772,-1.45974,4.98991,3.37623
83818,-1.59112,4.50084,3.74704
84019,-1.26377,4.46921,3.47664
84350,-1.11674,4.93767,4.23449
84525,-1.43295,4.47558,2.70975
84791,-1.70671,4.12013,3.215
84872,-1.7309,4.4624,2.98764
85012,-2.23379,4.2861,3.34099
85238,-0.2782,4.4682,3.63708
85526,-1.10187,4.26946,3.74288
85791,-1.77527,4.39768,3.10037
85884,-1.05405,4.58513,3.01645
86164,-1.16637,3.78127,4.09137
86320,-1.35338,4.7775,3.81207
86421,-1.58979,4.42126,3.45148
86786,-1.41388,4.17941,3.53535
86806,-1.58529,4.71865,3.04384
87177,-2.07445,4.58349,3.06354
87300,-1.57599,4.52985,3.62986
87462,-1.11872,4.51886,3.48682
87728,-1.58771,4.10772,3.05814
87959,-1.71406,4.30828,3.36412
88053,-1.37983,4.33155,2.97572
88248,-1.2073,3.7262,3.11168
88500,-1.64123,4.74158,3.06643
88747,-1.49173,3.93451,3.75474
88930,-1.51478,3.82639,3.12463
89066,-1.22928,4.67748,3.21163
89378,-1.2563,4.63294,3.52662
89479,-1.66906,4.08386,3.46851
89743,-1.68029,4.44885,2.63595
89888,-1.93678,4.11737,3.26488
90130,-1.29154,4.49363,3.2801
90355,-1.73488,4.08018,3.06692
90436,-1.70894,4.51673,3.57793
90617,-1.69539,4.50896,2.9662
90869,-1.1083,4.50833,3.01685
91031,-1.67041,4.48295,3.61475
91350,-1.9497,4.29603,3.39178
91575,-1.57148,4.50112,3.73964
91630,-1.78808,4.36775,3.06345
91816,-1.49103,4.23196,3.77346
92026,-1.55922,4.48107,2.97025
92337,-1.53771,4.84023,3.37586
92436,-1.18912,4.7444,3.33752
92725,-1.63769,4.62722,3.24605
92860,-1.63113,4.51775,3.30595
93076,-1.94248,4.36933,3.56503
